"installation_id","installation_name","installation_site","bu_serial","bu_endpoint","gps_mode","polling_interval","posting_interval","dataset_id","timestamp","battery","gps_duration_fix","gps_latitude","gps_longitude","gps_speed","gps_accuracy","pm0_1 (µg/m³)","pm0_3 (µg/m³)","pm0_5 (µg/m³)","pm1_0 (µg/m³)","pm2_5 (µg/m³)","pm4_0 (µg/m³)","pm5_0 (µg/m³)","pm10_0 (µg/m³)","pc0_1 (#/cm³)","pc0_3 (#/cm³)","pc0_5 (#/cm³)","pc1_0 (#/cm³)","pc2_5 (#/cm³)","pc4_0 (#/cm³)","pc5_0 (#/cm³)","pc10_0 (#/cm³)","particle_size (µg)","temp_aq (°C)","humidity_aq (% RH)","pressure_aq (hPa)","noise_aq (dbA)","voc_aq (ppb)","ambient_light (lx)","no2_gas (ppb)","o3_gas (ppb)","so2_gas (ppb)","co_gas (ppb)","solar_panel_power","wind_speed (m/s)","wind_direction (deg)","temp_external (°C)","humidity_external (% RH)","co2_gas (ppm)","nox_aq (#)","signal_strength (dBm)","rain_depth (mm)","no_gas (ppb)","h2s_gas (ppb)","x_axis_acceleration_rms (m/s²)","x_axis_peak_component_particle_velocity (mm/s)","x_axis_velocity_fft_peak_amplitude_frequency (Hz)","x_axis_velocity_fft_peak_amplitude (mm/s)","y_axis_acceleration_rms (m/s²)","y_axis_peak_component_particle_velocity (mm/s)","y_axis_velocity_fft_peak_amplitude_frequency (Hz)","y_axis_velocity_fft_peak_amplitude (mm/s)","z_axis_acceleration_rms (m/s²)","z_axis_peak_component_particle_velocity (mm/s)","z_axis_velocity_fft_peak_amplitude_frequency (Hz)","z_axis_velocity_fft_peak_amplitude (mm/s)","peak_particle_velocity (mm/s)","solar_radiation (W)"
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750771255","2025-06-24 15:20:55","99","","59.31601787695868","18.057794304525515","0","","","","","0.87174975","0.9672494999999999","","","1.3077495000000001","","","","12","12","","","12","","","","982.0026245117188","","","","12.14313738750143","22.555957065100678","20.636048366048158","31.494972988168882","","","","13.46875","88.31600952148438","435","","","","4.057046354563056","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750771343","2025-06-24 15:22:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750771555","2025-06-24 15:25:55","99","","59.31601787695868","18.057794304525515","0","","","","","0.77949975","0.8654997500000001","","","1.16974975","","","","11","11","","","11","","","","982.0057983398438","","","","12.230105460163662","22.168652863831852","18.545646249727767","41.23352373552865","","","","13.5703125","87.74378967285156","425","","","","4.998714356035947","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750771855","2025-06-24 15:30:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.1187494999999998","1.2417497499999999","","","1.67874925","","","","16","16","","","16","","","","982.0031127929688","","","","11.645598184480134","22.240265678531465","16.058909096297484","48.23754064936929","","","","13.6484375","87.08766174316406","434","","-51","","4.582844465790359","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750771943","2025-06-24 15:32:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750772155","2025-06-24 15:35:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.07774975","1.1965","","","1.6172495","","","","14","14","","","14","","","","982","","","","12.150893656290625","22.913200971902498","17.383710653541897","49.780418412682195","","","","13.625","87.38902282714844","460","","","","4.065372357381165","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750772243","2025-06-24 15:37:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750772455","2025-06-24 15:40:55","99","","59.31601787695868","18.057794304525515","0","","","","","0.9564997499999999","1.06199975","","","1.43549975","","","","14","14","","","14","","","","982.0036010742188","","","","12.93754108793062","23.72357683368677","18.21240191521163","56.73171923230436","","","","13.5","88.8538818359375","460","","-60","","3.495920165637017","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750772544","2025-06-24 15:42:24","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750772755","2025-06-24 15:45:55","99","","59.31601787695868","18.057794304525515","0","","","","","0.81124975","0.9005000000000001","","","1.21774975","","","","13","13","","","13","","","","982.00341796875","","","","12.137295406315552","22.23194519432539","15.399852429255063","52.411735964454266","","","","13.625","87.53970336914062","449","","","","3.1537022311784284","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750772844","2025-06-24 15:47:24","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-53","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750773055","2025-06-24 15:50:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.05699975","1.17349975","","","1.5859995","","","","15","15","","","15","","","","983.0012817382812","","","","12.851063762062749","23.535690782406483","15.8495503805606","51.170361264559176","","","","13.8046875","87.28793334960938","460","","","","3.9327555950716118","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750773143","2025-06-24 15:52:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750773355","2025-06-24 15:55:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.2042497499999998","1.3369994999999997","","","1.8072492499999997","","","","18","18","","","18","","","","983.0023803710938","","","","12.583984576170094","22.913194618597174","16.341023602507917","54.603586968756645","","","","13.828125","86.49827575683594","422","","","","4.182417407553174","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750773655","2025-06-24 16:00:55","99","","59.31601787695868","18.057794304525515","0","","","","","0.7474999999999999","0.82975","","","1.12175","","","","10","10","","","10","","","","982.0020751953125","","","","11.598205977562218","20.849052762800184","15.897079092456437","59.20635763209535","","","","13.8828125","85.97183227539062","436","","","","3.895820177819928","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750773955","2025-06-24 16:05:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.04774975","1.16299975","","","1.5722497500000001","","","","14","14","","","14","","","","983.0009155273438","","","","12.055024002304002","21.943819724583705","15.139220631583584","54.596355564154834","","","","14.046875","86.06912231445312","431","","","","4.003820192954095","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750774255","2025-06-24 16:10:55","99","","59.31601787695868","18.057794304525515","0","","","","","0.96499975","1.07149975","","","1.4484992499999998","","","","14","14","","","14","","","","983.0028076171875","","","","12.766136421964388","20.619201009439266","16.287812964835126","59.97805072414758","","","","14.203125","85.72578430175781","424","","","","4.6093375753846","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750774343","2025-06-24 16:12:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-55","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750774555","2025-06-24 16:15:55","99","","59.31601787695868","18.057794304525515","0","","","","","0.74125","0.82275","","","1.1125","","","","11","11","","","11","","","","983.0003051757812","","","","11.999728214615528","21.263735152586925","14.192326524527516","66.54110247850917","","","","13.953125","85.29281616210938","429","","-54","","2.3642677752689707","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750774943","2025-06-24 16:22:23","99","","59.31601787695868","18.057794304525515","0","","","","","0.7250000000000001","0.8045","","","1.088","","","","10","10","","","10","","","","983.0015258789062","","","","10.76462529353543","17.846532158534856","13.576504554423053","59.818946440987986","","","","13.984375","85.83641052246094","432","","","","1.0485826487664696","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750775155","2025-06-24 16:25:55","99","","59.31601787695868","18.057794304525515","0","","","","","0.8945000000000001","0.9929997500000001","","","1.3427490000000002","","","","12","13","","","13","","","","983.0029296875","","","","12.46133131204361","20.66170595528132","13.817189368025396","60.42368549108909","","","","13.9375","86.20072937011719","449","","","","1.7944679421253937","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750775244","2025-06-24 16:27:24","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750775455","2025-06-24 16:30:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.08724975","1.207","","","1.63124925","","","","15","15","","","15","","","","983.005126953125","","","","12.517042446826357","21.340599966578324","15.700331123107446","58.06950176771173","","","","13.828125","87.33370971679688","435","","","","0.19834101232656565","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750775543","2025-06-24 16:32:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750775755","2025-06-24 16:35:55","99","","59.31601787695868","18.057794304525515","0","","","","","0.8414999999999999","0.9339999999999999","","","1.2627495","","","","13","13","","","13","","","","983.00390625","","","","10.941435713450952","16.817386668670885","14.732856650829461","52.26533780564549","","","","13.8359375","87.47676086425781","418","","","","1.2311279434185565","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750776055","2025-06-24 16:40:55","99","","59.31601787695868","18.057794304525515","0","","","","","0.77225","0.85725","","","1.1589999999999998","","","","12","12","","","12","","","","983.0048828125","","","","12.729844522394314","21.93411535805889","16.17368203069357","50.39780384444893","","","","13.6953125","88.53916931152344","424","","","","0.04454787340816324","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750776144","2025-06-24 16:42:24","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750776355","2025-06-24 16:45:55","","","59.31601787695868","18.057794304525515","0","","","","","0.9884997499999999","1.097","","","1.4832497500000001","","","","15","15","","","15","","","","983.003173828125","","","","11.625777520787034","9.334637141880805","17.644594553947016","54.201963390279815","","","","13.71875","89.09231567382812","439","","","","1.1340584918170293","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750776443","2025-06-24 16:47:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750776655","2025-06-24 16:50:55","99","","59.31601787695868","18.057794304525515","0","","","","","0.95549975","1.06074975","","","1.43424975","","","","13","13","","","13","","","","983.00341796875","","","","12.306979538913852","20.459263406220657","18.39375909882628","55.75101718931228","","","","13.492186546325684","89.68359375","430","","","","0.7540088744430591","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750776955","2025-06-24 16:55:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.201","1.3332497500000002","","","1.80199975","","","","16","16","","","16","","","","983.0007934570312","","","","12.822470128357663","20.258609913562047","20.016766821608357","54.95895620771097","","","","13.390625","90.31112670898438","444","","","","1.963457518737556","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750777255","2025-06-24 17:00:55","100","","59.31601787695868","18.057794304525515","0","","","","","0.8414999999999999","0.93399975","","","1.2624997500000001","","","","12","12","","","12","","","","983.005126953125","","","","13.335155609323783","22.413034214493983","19.601031720566567","61.04108717798468","","","","13.46875","90.90621948242188","445","","","","2.039133302198536","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750777555","2025-06-24 17:05:55","99","","59.31601787695868","18.057794304525515","0","","","","","0.6625000000000001","0.7355","","","0.99474975","","","","9","9","","","9","","","","983.0014038085938","","","","12.563628804923484","21.2256624638096","22.556255140756676","56.426745068640514","","","","13.429686546325684","91.26863098144531","456","","","","3.059687207041648","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750777643","2025-06-24 17:07:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750777855","2025-06-24 17:10:55","98","","59.31601787695868","18.057794304525515","0","","","","","0.717","0.79624975","","","1.0765","","","","10","10","","","10","","","","983.0059204101562","","","","12.340715515917745","21.144236384100054","19.204504595312585","60.64423914197624","","","","13.445311546325684","90.93101501464844","453","","","","3.978504572176192","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750777944","2025-06-24 17:12:24","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750778155","2025-06-24 17:15:55","99","","59.31601787695868","18.057794304525515","0","","","","","0.8772500000000001","0.97349975","","","1.31625","","","","11","11","","","11","","","","983.0050048828125","","","","11.676308989508778","21.073149521338642","18.003373834592693","61.30096663624644","","","","13.46875","90.22148132324219","459","","","","4.178511603523489","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750778243","2025-06-24 17:17:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-56","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750778455","2025-06-24 17:20:55","99","","59.31601787695868","18.057794304525515","0","","","","","0.53925","0.59875","","","0.8094999999999999","","","","7","7","","","7","","","","983.0057983398438","","","","11.928783630473724","22.538628835510103","18.479869730053593","63.43559011307829","","","","13.703125","90.63919067382812","412","","","","4.34512173297712","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750778544","2025-06-24 17:22:24","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750778755","2025-06-24 17:25:55","99","","59.31601787695868","18.057794304525515","0","","","","","0.6567500000000001","0.72875","","","0.9857495000000001","","","","10","10","","","10","","","","983.0040283203125","","","","12.848155822902447","24.503485213615093","20.101005356523018","65.21167826176455","","","","13.6796875","90.88523864746094","427","","-61","","4.149379434119439","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750779055","2025-06-24 17:30:55","99","","59.31601787695868","18.057794304525515","0","","","","","0.91099975","1.0109995","","","1.3672494999999998","","","","13","13","","","13","","","","983.0042724609375","","","","12.543468171960555","23.273443993588216","19.911900785771536","70.0689564269712","","","","13.7578125","90.34927368164062","421","","","","5.136106471585109","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750779143","2025-06-24 17:32:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-56","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750779355","2025-06-24 17:35:55","99","","59.31601787695868","18.057794304525515","0","","","","","0.7642497500000001","0.84849975","","","1.1467497500000001","","","","11","12","","","12","","","","983.002685546875","","","","12.293820228188647","22.76028900786625","19.753358406999695","71.74999888920829","","","","13.7890625","90.40077209472656","442","","","","3.963087193783039","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750779443","2025-06-24 17:37:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750779655","2025-06-24 17:40:55","99","","59.31601787695868","18.057794304525515","0","","","","","0.5175","0.5745","","","0.77674975","","","","8","8","","","8","","","","983.0040893554688","","","","12.44331397950214","22.104641156694072","17.755247479969597","67.36370278288757","","","","13.8828125","90.52093505859375","424","","","","4.16325427330699","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750779743","2025-06-24 17:42:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-56","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750779955","2025-06-24 17:45:55","99","","59.31601787695868","18.057794304525515","0","","","","","0.67849975","0.7535000000000001","","","1.0184995","","","","10","10","","","10","","","","983.0007934570312","","","","11.822794265947394","20.84027813230737","18.52507674227178","74.41355092755475","","","","13.8515625","90.59913635253906","441","","-54","","2.7533402499151833","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750780043","2025-06-24 17:47:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750780255","2025-06-24 17:50:55","99","","59.31601787695868","18.057794304525515","0","","","","","0.78524975","0.8715","","","1.1782495000000002","","","","10","10","","","10","","","","984.001220703125","","","","12.3189392555506","21.83634536270629","17.533013073151906","69.83640847374392","","","","13.8359375","90.42747497558594","450","","-62","","3.0106385224708845","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750780343","2025-06-24 17:52:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750780555","2025-06-24 17:55:55","99","","59.31601787695868","18.057794304525515","0","","","","","0.7494999999999999","0.8320000000000001","","","1.12474975","","","","12","12","","","12","","","","984.0020751953125","","","","12.460611652559676","21.597252055251595","17.243152038534063","70.82545028243001","","","","13.7890625","90.30158996582031","440","","","","2.660287487566052","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750780644","2025-06-24 17:57:24","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-53","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750780855","2025-06-24 18:00:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.1657495","1.29449975","","","1.7499995","","","","18","18","","","18","","","","984.006103515625","","","","12.44937542130147","21.161460286372133","19.313164341520647","72.54417676505213","","","","13.71875","90.50949096679688","445","","","","3.667373355901745","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750780943","2025-06-24 18:02:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750781155","2025-06-24 18:05:55","99","","59.31601787695868","18.057794304525515","0","","","","","0.9939997500000001","1.10299975","","","1.4914995","","","","13","13","","","13","","","","984.0001831054688","","","","12.295859829635317","19.04272977954988","20.336975679340597","71.497413610665","","","","13.7265625","90.8184814453125","446","","","","3.2304616938743322","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750781243","2025-06-24 18:07:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-56","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750781455","2025-06-24 18:10:55","99","","59.31601787695868","18.057794304525515","0","","","","","0.6774997500000001","0.7519997500000001","","","1.01699975","","","","9","9","","","9","","","","984.00048828125","","","","13.644679226685104","22.955916164234964","19.64774965103048","71.32443918913702","","","","13.8359375","91.04547119140625","441","","","","2.7913227291193436","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750781543","2025-06-24 18:12:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-56","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750781755","2025-06-24 18:15:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.2572497500000002","1.3957497499999998","","","1.8862495000000004","","","","18","18","","","18","","","","984.0004272460938","","","","13.152026254792366","21.64024302320916","18.83871512627543","72.0412209291419","","","","13.9140625","90.223388671875","446","","","","4.03564948848792","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750781843","2025-06-24 18:17:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750782055","2025-06-24 18:20:55","99","","59.31601787695868","18.057794304525515","0","","","","","1.3675","1.5179997499999998","","","2.0519990000000004","","","","15","15","","","16","","","","984.0031127929688","","","","13.703540016991573","21.674648304413736","19.900124186965456","69.79610768408605","","","","14","90.45989990234375","438","","","","4.278664648635498","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750782143","2025-06-24 18:22:23","","","59.31601787695868","18.057794304525515","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sb_rpi4","NO2_CO2_NO_CO_O3_SO2","STHLM_Torkel_Knutssonsgatan","rpi4","sb_rpi4","","","","1750782355","2025-06-24 18:25:55","99","","59.31601787695868","18.057794304525515","0","","","","","0.5249999999999999","0.58325","","","0.7882500000000001","","","","8","8","","","8","","","","984.0040893554688","","","","13.191556347150888","22.04393474515627","20.300784721249272","71.27894430201843","","","","14.015625","90.30921936035156","454","","","","4.028505251248831","","","","","","","","","","","","","","",""
